read_ts,inverter,battvolt,battcurr,battsoc,battchgpower,linechgcurr,pvchgcurr,pv1volt,pv1curr,pv1power,pv2volt,pv2curr,pv2power,pv3volt,pv3curr,pv3power,outvolta,outcurra,outfreq,invcurra,outw_a,outva_a,loadpercenta,normalloadw_a,outvoltb,outcurrb,invcurrb,outw_b,outva_b,loadpercentb,normalloadw_b,outvoltc,outcurrc,invcurrc,outw_c,outva_c,loadpercentc,normalloadw_c,outsumw,outsumva,sumloadpercent,generatedpowerp_a,generatedpowerp_b,generatedpowerp_c,generatedpowers_a,generatedpowers_b,generatedpowers_c,generatedpowerq_a,generatedpowerq_b,generatedpowerq_c,linevolta,linecurra,linefreq,linevoltb,linecurrb,linevoltc,linecurrc,linepowerva_a,linepowerva_b,linepowerva_c,linepowerw_a,linepowerw_b,linepowerw_c,busvoltp,busvoltn,temper1,temper2,temper3,temper4,sir,fanduty,gridpowerw_a,gridpowerw_b,gridpowerw_c,gridcurr_a,gridcurr_b,gridcurr_c
1775180933,1,53.2,4.4,94,0,0.0,0.0,412.5,0.2,82,,,,,,,229.9,1.6,49.95,2.2,298,367,5,0,,,,,,,,,,,,,,,298,367,5,0,,,0,,,0,,,231.6,0.0,49.95,,,,,0,,,0,,,423.9,0.0,33.8,44.9,47.9,120.0,0,0,87,,,0.5,,
1775180946,1,53.2,4.6,94,0,0.0,0.0,416.5,0.2,83,,,,,,,230.0,1.6,49.96,2.3,290,368,5,0,,,,,,,,,,,,,,,298,367,5,0,,,0,,,0,,,231.5,0.0,49.96,,,,,0,,,0,,,423.8,0.0,33.8,44.9,47.9,120.0,0,0,87,,,0.5,,
1775180958,1,53.2,4.3,94,0,0.0,0.0,413.7,0.2,82,,,,,,,229.9,1.6,49.95,2.3,317,391,6,0,,,,,,,,,,,,,,,315,368,6,0,,,0,,,0,,,231.7,0.0,49.95,,,,,0,,,0,,,423.9,0.0,33.8,44.9,47.9,120.0,0,0,87,,,0.5,,
1775180971,1,53.2,4.7,94,0,0.0,0.0,410.2,0.2,82,,,,,,,230.1,1.7,49.95,2.3,301,368,5,0,,,,,,,,,,,,,,,286,368,5,0,,,0,,,0,,,231.5,0.0,49.95,,,,,0,,,0,,,424.0,0.0,33.8,44.9,47.9,120.0,0,0,86,,,0.5,,
1775180984,1,53.2,5.0,94,0,0.0,0.0,363.1,0.3,103,,,,,,,230.0,1.6,49.95,2.2,290,368,6,0,,,,,,,,,,,,,,,296,368,5,0,,,0,,,0,,,231.7,0.0,49.95,,,,,0,,,0,,,423.3,0.0,33.8,44.9,47.9,120.0,0,0,88,,,0.5,,
1775180996,1,53.1,4.8,94,0,0.0,0.0,270.1,0.5,138,,,,,,,230.0,1.6,49.94,2.2,293,367,5,0,,,,,,,,,,,,,,,285,367,5,0,,,0,,,0,,,231.5,0.0,49.94,,,,,0,,,0,,,423.8,0.0,33.8,44.9,47.9,120.0,0,0,87,,,0.5,,
1775181010,1,53.1,5.1,93,0,0.0,0.0,264.3,0.5,132,,,,,,,230.0,1.5,49.95,2.2,288,367,6,0,,,,,,,,,,,,,,,300,389,6,0,,,0,,,0,,,231.4,0.0,49.95,,,,,0,,,0,,,423.4,0.0,33.8,44.9,47.9,120.0,0,0,88,,,0.5,,
1775181023,1,53.1,5.7,93,0,0.0,0.0,258.4,0.5,129,,,,,,,229.8,1.7,49.95,2.4,332,414,6,0,,,,,,,,,,,,,,,322,368,5,0,,,0,,,0,,,232.2,0.0,49.95,,,,,0,,,0,,,423.6,0.0,33.8,44.9,47.9,120.0,0,0,87,,,0.5,,
1775181036,1,53.1,5.0,93,0,0.0,0.0,273.6,0.5,135,,,,,,,230.0,1.6,49.95,2.2,304,391,6,0,,,,,,,,,,,,,,,302,368,5,0,,,0,,,0,,,232.6,0.0,49.96,,,,,0,,,0,,,423.5,0.0,33.8,44.9,47.9,120.0,0,0,87,,,0.5,,
1775181049,1,53.1,5.2,93,0,0.0,0.0,275.1,0.5,138,,,,,,,230.0,1.6,49.97,2.3,303,368,5,0,,,,,,,,,,,,,,,283,368,5,0,,,0,,,0,,,232.2,0.0,49.96,,,,,0,,,0,,,423.6,0.0,33.8,44.9,47.9,120.0,0,0,87,,,0.5,,
1775181061,1,53.1,5.4,93,0,0.0,0.0,304.0,0.4,119,,,,,,,230.0,1.6,49.96,2.2,283,368,5,0,,,,,,,,,,,,,,,296,367,5,0,,,0,,,0,,,232.5,0.0,49.95,,,,,0,,,0,,,423.5,0.0,33.8,44.9,47.9,120.0,0,0,88,,,0.5,,
1775181074,1,53.1,5.3,93,0,0.0,0.0,285.5,0.4,112,,,,,,,229.9,1.6,49.95,2.2,300,367,5,0,,,,,,,,,,,,,,,286,368,5,0,,,0,,,0,,,232.2,0.0,49.95,,,,,0,,,0,,,423.3,0.0,33.8,44.9,47.9,120.0,0,0,87,,,0.5,,
1775181087,1,53.1,6.0,93,0,0.0,0.0,134.2,0.4,52,,,,,,,230.0,1.5,49.95,2.2,288,389,5,0,,,,,,,,,,,,,,,295,368,5,0,,,0,,,0,,,232.4,0.0,49.96,,,,,0,,,0,,,422.9,0.0,33.8,44.9,47.9,120.0,0,0,87,,,0.5,,
1775181099,1,53.1,5.9,93,0,0.0,0.0,152.8,0.4,55,,,,,,,229.9,1.6,49.97,2.2,297,368,5,0,,,,,,,,,,,,,,,297,390,5,0,,,0,,,0,,,232.4,0.0,49.97,,,,,0,,,0,,,423.0,0.0,33.8,44.9,47.9,120.0,0,0,88,,,0.5,,
1775181112,1,53.1,6.3,93,0,0.0,0.0,121.6,0.3,36,,,,,,,230.0,1.5,49.97,2.2,295,368,5,0,,,,,,,,,,,,,,,290,367,5,0,,,0,,,0,,,232.2,0.0,49.96,,,,,0,,,0,,,422.9,0.0,33.8,44.9,47.9,120.0,0,0,88,,,0.5,,
1775181124,1,53.1,5.9,93,0,0.0,0.0,147.5,0.3,41,,,,,,,229.8,1.6,49.95,2.2,303,391,6,0,,,,,,,,,,,,,,,298,367,6,0,,,0,,,0,,,232.4,0.0,49.95,,,,,0,,,0,,,422.9,0.0,33.8,44.9,47.9,120.0,0,0,88,,,0.5,,
1775181137,1,53.1,6.2,93,0,0.0,0.0,162.3,0.3,48,,,,,,,229.9,1.6,49.95,2.2,296,367,5,0,,,,,,,,,,,,,,,280,368,5,0,,,0,,,0,,,232.3,0.0,49.95,,,,,0,,,0,,,422.7,0.0,33.8,44.9,47.9,120.0,0,0,71,,,0.5,,
1775181149,1,53.1,0.5,93,0,0.0,0.0,0.0,0.0,0,,,,,,,231.1,1.6,49.96,1.2,303,393,6,0,,,,,,,,,,,,,,,307,370,5,-222,,,0,,,0,,,231.2,2.4,49.95,,,,,555,,,521,,,428.2,0.0,33.8,44.9,47.9,120.0,0,0,72,,,0.5,,
1775181162,1,53.2,-1.7,93,85,1.6,0.0,0.0,0.0,0,,,,,,,231.3,1.6,49.96,1.1,299,370,5,0,,,,,,,,,,,,,,,283,369,5,-208,,,0,,,0,,,231.3,2.4,49.97,,,,,555,,,508,,,444.9,0.0,33.8,44.9,47.9,120.0,0,0,71,,,0.5,,
1775181174,1,53.2,0.8,93,0,0.0,0.0,0.0,0.0,0,,,,,,,231.5,1.5,49.99,1.1,310,393,5,0,,,,,,,,,,,,,,,295,393,5,-193,,,0,,,0,,,231.7,2.4,50.0,,,,,555,,,498,,,444.7,0.0,33.8,44.9,47.9,120.0,0,0,67,,,0.5,,
1775181187,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,231.7,1.6,50.01,1.0,293,371,5,0,,,,,,,,,,,,,,,280,371,5,-195,,,0,,,0,,,232.0,2.4,50.01,,,,,556,,,513,,,444.7,0.0,33.8,44.9,47.9,120.0,0,0,63,,,0.5,,
1775181199,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,231.6,1.6,49.97,1.0,293,371,5,0,,,,,,,,,,,,,,,301,393,5,-200,,,0,,,0,,,231.8,2.4,49.96,,,,,556,,,503,,,444.7,0.0,33.8,44.9,47.9,120.0,0,0,60,,,0.5,,
1775181212,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,231.6,1.6,49.95,1.0,304,393,5,0,,,,,,,,,,,,,,,293,370,5,-194,,,0,,,0,,,231.4,2.4,49.95,,,,,555,,,490,,,444.9,0.0,33.8,44.9,47.9,120.0,0,0,58,,,0.5,,
1775181225,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,231.3,1.6,49.96,1.0,288,370,5,0,,,,,,,,,,,,,,,297,370,5,-192,,,0,,,0,,,231.5,2.4,49.96,,,,,555,,,488,,,444.8,0.0,33.8,44.9,47.9,120.0,0,0,58,,,0.5,,
1775181237,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,231.3,1.6,49.96,1.0,298,370,5,0,,,,,,,,,,,,,,,293,369,5,-191,,,0,,,0,,,231.4,2.3,49.95,,,,,533,,,482,,,444.8,0.0,33.8,44.9,47.9,120.0,0,0,59,,,0.5,,
1775181250,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,231.5,1.6,49.95,1.0,295,370,5,0,,,,,,,,,,,,,,,285,370,5,-193,,,0,,,0,,,231.5,2.3,49.96,,,,,556,,,489,,,444.8,0.0,32.8,43.3,50.8,120.0,0,0,62,,,0.5,,
1775181263,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,231.0,1.6,49.96,1.0,294,369,5,0,,,,,,,,,,,,,,,290,369,5,-194,,,0,,,0,,,,2.3,49.96,,,,,554,,,487,,,444.6,0.0,32.8,43.3,50.8,120.0,0,0,62,,,0.5,,
1775181276,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,231.1,1.6,49.95,1.0,291,370,5,0,,,,,,,,,,,,,,,293,369,5,-194,,,0,,,0,,,231.2,2.4,49.95,,,,,554,,,505,,,444.8,0.0,32.8,43.3,50.8,120.0,0,0,65,,,0.5,,
1775181289,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,231.1,1.6,49.95,1.0,316,393,5,0,,,,,,,,,,,,,,,297,370,5,-197,,,0,,,0,,,230.8,2.3,49.95,,,,,531,,,487,,,444.7,0.0,32.8,43.3,50.8,120.0,0,0,72,,,0.5,,
1775181302,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,231.1,1.6,49.95,1.0,307,392,6,0,,,,,,,,,,,,,,,295,370,5,-193,,,0,,,0,,,230.9,2.4,49.95,,,,,554,,,497,,,444.8,0.0,32.8,43.3,50.8,120.0,0,0,69,,,0.5,,
1775181315,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,231.3,1.6,49.95,1.0,308,394,5,0,,,,,,,,,,,,,,,311,370,5,-193,,,0,,,0,,,231.5,2.3,49.95,,,,,532,,,471,,,444.8,0.0,32.8,43.3,50.8,120.0,0,0,74,,,0.5,,
1775181328,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,231.1,1.5,49.95,1.0,285,346,5,0,,,,,,,,,,,,,,,295,370,5,-188,,,0,,,0,,,231.5,2.3,49.94,,,,,555,,,487,,,444.8,0.0,32.8,43.3,50.8,120.0,0,0,61,,,0.5,,
1775181340,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,231.4,1.6,49.95,1.0,293,370,5,0,,,,,,,,,,,,,,,296,369,5,-187,,,0,,,0,,,231.7,2.4,49.95,,,,,556,,,479,,,444.7,0.0,32.8,43.3,50.8,120.0,0,0,57,,,0.5,,
1775181354,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,231.6,1.6,49.95,1.0,287,370,5,0,,,,,,,,,,,,,,,289,370,5,-187,,,,,,0,,,231.5,2.4,49.95,,,,,555,,,491,,,444.7,0.0,32.8,43.3,50.8,120.0,0,0,59,,,0.5,,
1775181366,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,231.2,1.6,49.95,1.0,320,393,6,0,,,,,,,,,,,,,,,298,393,5,-192,,,0,,,0,,,231.2,2.3,49.96,,,,,531,,,490,,,444.7,0.0,32.8,43.3,50.8,120.0,0,0,73,,,0.5,,
1775181379,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,231.1,1.6,49.98,1.0,301,370,5,0,,,,,,,,,,,,,,,310,370,5,-183,,,0,,,0,,,231.2,2.3,49.99,,,,,531,,,483,,,444.8,0.0,32.8,43.3,50.8,120.0,0,0,64,,,0.5,,
1775181391,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,231.5,1.6,50.02,1.0,298,370,5,0,,,,,,,,,,,,,,,292,370,5,-184,,,0,,,0,,,231.6,2.4,50.03,,,,,532,,,468,,,444.7,0.0,32.8,43.3,50.8,120.0,0,0,56,,,0.5,,
1775181404,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,230.9,1.6,50.02,1.0,294,370,5,0,,,,,,,,,,,,,,,280,369,5,-193,,,0,,,0,,,231.2,2.3,50.02,,,,,531,,,493,,,444.7,0.0,32.8,43.3,50.8,120.0,0,0,72,,,0.5,,
1775181417,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,231.3,1.6,50.01,1.0,303,393,6,0,,,,,,,,,,,,,,,311,393,5,-188,,,0,,,0,,,231.4,2.4,50.0,,,,,555,,,490,,,445.6,0.0,32.8,43.3,50.8,120.0,0,0,66,,,0.5,,
1775181429,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,231.4,1.6,50.0,1.0,288,370,5,0,,,,,,,,,,,,,,,302,370,5,-186,,,0,,,0,,,231.4,2.4,49.98,,,,,554,,,481,,,445.6,0.0,32.8,43.3,50.8,120.0,0,0,58,,,0.5,,
1775181442,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,231.3,1.5,49.95,1.0,299,370,5,0,,,,,,,,,,,,,,,304,370,6,-186,,,0,,,0,,,231.8,2.4,49.94,,,,,556,,,494,,,445.6,0.0,32.8,43.3,50.8,120.0,0,0,57,,,0.5,,
1775181454,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,231.7,1.6,49.95,1.0,303,370,5,0,,,,,,,,,,,,,,,293,371,5,-185,,,0,,,0,,,231.7,2.3,49.95,,,,,532,,,477,,,445.6,0.0,32.8,43.3,50.8,120.0,0,0,57,,,0.5,,
1775181467,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,231.5,1.6,49.95,1.0,286,369,5,0,,,,,,,,,,,,,,,307,394,6,-187,,,0,,,0,,,231.6,2.4,49.96,,,,,555,,,507,,,445.6,0.0,32.8,43.3,50.8,120.0,0,0,64,,,0.5,,
1775181480,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,231.5,1.6,49.96,1.0,292,370,5,0,,,,,,,,,,,,,,,308,394,5,-192,,,0,,,0,,,231.5,2.3,49.96,,,,,532,,,470,,,445.6,0.0,32.8,43.3,50.8,120.0,0,0,71,,,0.5,,
1775181492,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,231.7,1.5,49.96,1.0,294,371,5,0,,,,,,,,,,,,,,,296,371,5,-198,,,0,,,0,,,231.6,2.4,49.96,,,,,556,,,498,,,445.6,0.0,32.8,43.3,50.8,120.0,0,0,70,,,0.5,,
1775181505,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,231.7,1.6,49.96,1.0,300,371,5,0,,,,,,,,,,,,,,,292,371,5,-198,,,0,,,0,,,231.8,2.4,49.96,,,,,556,,,489,,,445.5,0.0,32.8,43.3,50.8,120.0,0,0,56,,,0.5,,
1775181518,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,231.4,1.6,49.96,1.0,297,370,5,0,,,,,,,,,,,,,,,313,394,6,-188,,,0,,,0,,,231.5,2.4,49.96,,,,,555,,,494,,,445.5,0.0,32.8,43.3,50.8,120.0,0,0,64,,,0.5,,
1775181531,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,231.5,1.6,49.96,1.0,312,394,6,0,,,,,,,,,,,,,,,300,370,5,-197,,,0,,,0,,,231.7,2.4,49.97,,,,,556,,,495,,,445.6,0.0,32.8,43.3,50.8,120.0,0,0,63,,,0.5,,
1775181544,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,231.6,1.6,49.99,1.0,290,370,5,0,,,,,,,,,,,,,,,291,370,5,-191,,,0,,,0,,,231.5,2.4,49.99,,,,,555,,,490,,,445.6,0.0,32.8,43.3,50.8,120.0,0,0,62,,,0.5,,
1775181556,1,53.2,0.7,,0,0.0,0.0,0.0,0.0,0,,,,,,,231.4,1.6,49.98,1.0,308,394,6,0,,,,,,,,,,,,,,,296,371,5,-197,,,0,,,0,,,231.8,2.3,49.99,,,,,533,,,484,,,445.6,0.0,32.8,43.3,50.8,120.0,0,0,65,,,0.5,,
1775181569,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,231.6,1.6,50.01,1.0,283,347,5,0,,,,,,,,,,,,,,,287,347,5,-193,,,0,,,0,,,231.7,2.4,50.01,,,,,555,,,496,,,445.6,0.0,27.9,41.7,45.6,120.0,0,0,60,,,0.5,,
1775181582,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,231.6,1.6,50.02,1.0,302,394,5,0,,,,,,,,,,,,,,,305,370,5,-201,,,0,,,0,,,231.5,2.3,50.02,,,,,532,,,494,,,445.5,0.0,27.9,41.7,45.6,120.0,0,0,69,,,0.5,,
1775181595,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,231.9,1.6,50.02,1.0,283,371,5,0,,,,,,,,,,,,,,,286,371,5,-200,,,0,,,0,,,232.0,2.4,50.01,,,,,556,,,501,,,445.5,0.0,27.9,41.7,45.6,120.0,0,0,57,,,0.5,,
1775181607,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,231.5,1.6,49.99,1.1,298,370,5,0,,,,,,,,,,,,,,,312,393,6,-193,,,0,,,0,,,231.7,2.4,49.98,,,,,556,,,490,,,445.5,0.0,27.9,41.7,45.6,120.0,0,0,65,,,0.5,,
1775181620,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,232.7,1.6,50.03,1.1,296,372,6,0,,,,,,,,,,,,,,,301,372,6,-201,,,0,,,0,,,232.5,2.4,50.04,,,,,557,,,500,,,445.5,0.0,27.9,41.7,45.6,120.0,0,0,73,,,0.5,,
1775181633,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,232.4,1.6,50.03,1.1,323,371,5,0,,,,,,,,,,,,,,,296,371,5,-200,,,0,,,0,,,232.4,2.3,50.02,,,,,558,,,491,,,445.5,0.0,27.9,41.7,45.6,120.0,0,0,64,,,0.5,,
1775181646,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,232.7,1.6,50.02,1.1,304,372,6,0,,,,,,,,,,,,,,,282,372,6,-194,,,0,,,0,,,232.9,2.4,50.0,,,,,558,,,505,,,445.5,0.0,27.9,41.7,45.6,120.0,0,0,57,,,0.5,,
1775181659,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,232.9,1.6,49.99,1.1,290,373,6,0,,,,,,,,,,,,,,,304,396,6,-190,,,0,,,0,,,233.1,2.4,49.99,,,,,559,,,492,,,445.6,0.0,27.9,41.7,45.6,120.0,0,0,61,,,0.5,,
1775181671,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,233.3,1.5,50.0,1.1,284,373,6,0,,,,,,,,,,,,,,,294,373,6,-188,,,0,,,0,,,233.4,2.4,50.01,,,,,559,,,501,,,445.6,0.0,27.9,41.7,45.6,120.0,0,0,63,,,0.5,,
1775181684,1,53.3,3.4,93,0,0.0,0.0,364.5,0.2,101,,,,,,,229.9,1.6,50.02,2.3,320,413,6,0,,,,,,,,,,,,,,,308,390,6,0,,,0,,,0,,,233.8,0.0,50.02,,,,,0,,,0,,,423.7,0.0,27.9,41.7,45.6,120.0,0,0,88,,,0.5,,
1775181696,1,53.2,5.9,93,0,0.0,0.0,123.7,0.4,48,,,,,,,229.9,1.6,50.02,2.3,302,367,5,0,,,,,,,,,,,,,,,292,368,5,0,,,0,,,0,,,233.7,0.0,50.01,,,,,0,,,0,,,423.6,0.0,27.9,41.7,45.6,120.0,0,0,88,,,0.5,,
1775181709,1,53.2,6.3,93,0,0.0,0.0,142.8,0.4,50,,,,,,,229.9,1.6,49.98,2.3,294,391,5,0,,,,,,,,,,,,,,,305,391,6,0,,,0,,,0,,,233.7,0.0,49.96,,,,,0,,,0,,,423.4,0.0,27.9,41.7,45.6,120.0,0,0,88,,,0.5,,
1775181722,1,53.2,5.9,93,0,0.0,0.0,121.6,0.4,51,,,,,,,230.0,1.6,49.95,2.2,291,368,6,0,,,,,,,,,,,,,,,289,367,5,0,,,0,,,0,,,234.3,0.0,49.95,,,,,0,,,0,,,423.3,0.0,27.9,41.7,45.6,120.0,0,0,89,,,0.5,,
1775181734,1,53.2,6.3,93,0,0.0,0.0,123.7,0.4,55,,,,,,,229.9,1.5,49.96,2.2,288,368,5,0,,,,,,,,,,,,,,,281,368,5,0,,,0,,,0,,,234.1,0.0,49.96,,,,,0,,,0,,,423.3,0.0,27.9,41.7,45.6,120.0,0,0,88,,,0.5,,
1775181747,1,53.1,6.0,93,0,0.0,0.0,144.7,0.4,51,,,,,,,229.9,1.6,49.96,2.3,302,391,6,0,,,,,,,,,,,,,,,311,391,5,0,,,0,,,0,,,234.3,0.0,49.95,,,,,0,,,0,,,423.4,0.0,27.9,41.7,45.6,120.0,0,0,89,,,0.5,,
1775181759,1,53.1,6.4,93,0,0.0,0.0,117.6,0.3,34,,,,,,,230.0,1.5,49.96,2.2,291,368,5,0,,,,,,,,,,,,,,,293,367,5,0,,,0,,,0,,,233.8,0.0,49.96,,,,,0,,,0,,,423.2,0.0,27.9,41.7,45.6,120.0,0,0,88,,,0.5,,
1775181772,1,53.1,6.1,93,0,0.0,0.0,134.0,0.3,39,,,,,,,229.9,1.6,49.97,2.2,296,367,5,0,,,,,,,,,,,,,,,299,368,6,0,,,0,,,0,,,234.2,0.0,49.98,,,,,0,,,0,,,423.3,0.0,27.9,41.7,45.6,120.0,0,0,89,,,0.5,,
1775181787,1,53.1,6.3,93,0,0.0,0.0,115.0,0.3,35,,,,,,,230.0,1.6,49.99,2.2,283,368,5,0,,,,,,,,,,,,,,,291,368,5,0,,,0,,,0,,,233.8,0.0,50.0,,,,,0,,,0,,,423.2,0.0,27.9,41.7,45.6,120.0,0,0,89,,,0.5,,
1775181800,1,53.1,6.1,93,0,0.0,0.0,187.2,0.3,51,,,,,,,230.0,1.6,50.0,2.2,314,391,5,0,,,,,,,,,,,,,,,292,368,5,0,,,0,,,0,,,233.6,0.0,50.01,,,,,0,,,0,,,423.0,0.0,27.9,41.7,45.6,120.0,0,0,88,,,0.5,,
1775181813,1,53.1,0.5,93,0,0.0,0.0,0.0,0.0,0,,,,,,,232.5,1.5,50.0,1.4,278,373,6,0,,,,,,,,,,,,,,,307,396,6,-225,,,0,,,0,,,233.0,2.5,50.0,,,,,582,,,523,,,427.9,0.0,27.9,41.7,45.6,120.0,0,0,63,,,0.5,,
1775181826,1,53.2,-1.8,93,95,1.7,0.0,0.0,0.0,0,,,,,,,232.9,1.6,50.0,1.1,298,373,6,0,,,,,,,,,,,,,,,298,373,6,-202,,,0,,,0,,,233.2,2.4,49.99,,,,,559,,,483,,,445.6,0.0,27.9,41.7,45.6,120.0,0,0,61,,,0.5,,
1775181838,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,233.0,1.6,49.98,1.1,289,373,6,0,,,,,,,,,,,,,,,300,395,6,-191,,,0,,,0,,,233.1,2.4,49.97,,,,,559,,,491,,,445.5,0.0,27.9,41.7,45.6,120.0,0,0,59,,,0.5,,
1775181851,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,233.0,1.6,49.95,1.0,313,373,6,0,,,,,,,,,,,,,,,285,372,6,-189,,,0,,,0,,,233.3,2.3,49.95,,,,,536,,,489,,,445.5,0.0,27.9,41.7,45.6,120.0,0,0,58,,,0.5,,
1775181864,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,232.9,1.6,49.95,1.0,289,372,6,0,,,,,,,,,,,,,,,301,373,6,-191,,,0,,,0,,,233.1,2.4,49.94,,,,,559,,,488,,,445.5,0.0,27.9,41.7,45.6,120.0,0,0,57,,,0.5,,
1775181877,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,232.8,1.6,49.94,1.0,290,395,6,0,,,,,,,,,,,,,,,283,372,6,-187,,,0,,,0,,,232.8,2.4,49.95,,,,,558,,,481,,,445.5,0.0,27.9,41.7,45.6,120.0,0,0,57,,,0.5,,
1775181890,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,232.7,1.6,49.95,1.0,282,372,6,0,,,,,,,,,,,,,,,297,372,6,-192,,,0,,,0,,,232.9,2.4,49.95,,,,,558,,,494,,,445.5,0.0,32.3,44.8,52.0,120.0,0,0,60,,,0.5,,
1775181903,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,232.7,1.6,49.95,1.0,311,372,6,0,,,,,,,,,,,,,,,295,372,5,-195,,,0,,,0,,,232.6,2.4,49.95,,,,,558,,,491,,,445.5,0.0,32.3,44.8,52.0,120.0,0,0,67,,,0.5,,
1775181915,1,53.2,0.8,93,0,0.0,0.0,0.0,0.0,0,,,,,,,232.9,1.6,49.95,1.0,306,396,6,0,,,,,,,,,,,,,,,295,372,6,-194,,,0,,,0,,,232.4,2.4,49.95,,,,,558,,,501,,,445.5,0.0,32.3,44.8,52.0,120.0,0,0,70,,,0.5,,
1775181928,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,232.3,1.6,49.95,1.0,313,395,6,0,,,,,,,,,,,,,,,309,371,5,-195,,,0,,,0,,,232.5,2.3,49.96,,,,,534,,,484,,,445.6,0.0,32.3,44.8,52.0,120.0,0,0,71,,,0.5,,
1775181940,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,232.2,1.6,49.96,1.0,296,372,6,0,,,,,,,,,,,,,,,278,348,5,-198,,,0,,,0,,,232.4,2.4,49.97,,,,,558,,,509,,,445.6,0.0,32.3,44.8,52.0,120.0,0,0,64,,,0.5,,
1775181954,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,232.2,1.6,49.98,1.0,290,371,5,0,,,,,,,,,,,,,,,302,372,6,-190,,,0,,,0,,,232.5,2.4,49.98,,,,,557,,,497,,,445.6,0.0,32.3,44.8,52.0,120.0,0,0,59,,,0.5,,
1775181966,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,232.3,1.6,49.97,1.0,280,348,6,0,,,,,,,,,,,,,,,301,375,6,-194,,,0,,,0,,,234.3,2.4,49.97,,,,,562,,,505,,,445.5,0.0,32.3,44.8,52.0,120.0,0,0,71,,,0.5,,
1775181979,1,53.2,0.7,93,0,0.0,0.0,0.0,0.0,0,,,,,,,234.3,1.6,49.96,1.0,308,397,6,0,,,,,,,,,,,,,,,311,375,6,-198,,,0,,,0,,,234.4,2.4,49.95,,,,,539,,,490,,,445.6,0.0,32.3,44.8,52.0,120.0,0,0,71,,,0.5,,
